Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-August-2006,2410.00,2415.00,2351.10,2363.90,2375.712599991161002342,67881,3577,161265747.00,14739,21.71,63.90,-46.10
17-August-2006,2360.00,2411.00,2350.15,2398.70,2393.916109723441121537,133317,6490,319149714.00,33219,24.92,60.85,38.70
16-August-2006,2340.00,2395.00,2312.00,2382.15,2362.494744029149512935,147927,7002,349476760.00,39044,26.39,83.00,42.15
14-August-2006,2318.00,2323.00,2287.00,2306.05,2301.568836295865814312,99802,3977,229701173.00,40003,40.08,36.00,-11.95
11-August-2006,2341.00,2370.00,2285.60,2309.70,2321.376693155380755116,186117,7016,432047666.00,75268,40.44,84.40,-31.30
10-August-2006,2319.00,2348.00,2285.00,2317.15,2324.951792941306251335,145041,6100,337213333.00,47377,32.66,63.00,-1.85
9-August-2006,2310.00,2330.00,2263.00,2322.00,2307.869769199982211944,179896,7980,415176540.00,65694,36.52,67.00,12.00
8-August-2006,2220.00,2305.00,2200.00,2285.60,2258.865262106839740389,100150,6022,226225356.00,23288,23.25,105.00,65.60
7-August-2006,2245.00,2269.00,2180.00,2209.95,2209.294528883723909482,109283,7343,241438334.00,21430,19.61,89.00,-35.05
4-August-2006,2280.00,2305.00,2217.00,2240.80,2253.406882453151618398,117400,6904,264549968.00,19937,16.98,88.00,-39.20
3-August-2006,2280.00,2324.00,2252.00,2274.50,2300.611581653873785306,158682,7612,365065647.00,51503,32.46,72.00,-5.50
2-August-2006,2243.00,2297.00,2225.00,2271.00,2274.548675077074388606,105742,5794,240515326.00,26599,25.15,72.00,28.00
1-August-2006,2200.00,2264.85,2176.00,2248.75,2240.101041981927450386,231290,8597,518112970.00,104190,45.05,88.85,48.75
31-July-2006,2191.00,2224.90,2191.00,2210.95,2210.115458444913145484,84394,3793,186520484.00,35902,42.54,33.90,19.95
28-July-2006,2200.00,2215.00,2165.00,2181.60,2181.086894334837358813,67818,4071,147916951.00,11293,16.65,50.00,-18.40
27-July-2006,2155.00,2208.00,2140.00,2198.85,2186.968050883288295740,108798,6634,237937750.00,33925,31.18,68.00,43.85
26-July-2006,2125.00,2160.00,2088.00,2152.05,2135.786671697401311135,106015,7090,226425424.00,16458,15.52,72.00,27.05
