Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-April-2008,740.00,752.50,740.00,749.70,747.060732984293193717,15280,468,11415088.00,7559,49.47,12.50,9.70
22-April-2008,735.00,754.00,735.00,743.50,745.986160943106099436,5853,244,4366257.00,1627,27.80,19.00,8.50
21-April-2008,742.20,755.00,735.20,744.00,747.463475836431226765,21520,622,16085414.00,9459,43.95,19.80,1.80
17-April-2008,739.10,742.00,731.20,740.35,739.773591718825228695,24924,391,18438117.00,19862,79.69,10.80,1.25
16-April-2008,741.00,743.00,736.00,742.20,740.452367618692054010,80355,498,59499050.00,69976,87.08,7.00,1.20
15-April-2008,741.00,743.50,730.00,739.70,740.008229353789386803,41194,432,30483899.00,30431,73.87,13.50,-1.30
11-April-2008,747.45,747.45,732.05,739.45,740.562283934596418375,96325,613,71334662.00,71804,74.54,15.40,-8.00
10-April-2008,741.00,750.00,735.00,746.25,744.899588514178370158,22358,798,16654465.00,7610,34.04,15.00,5.25
9-April-2008,748.00,757.00,728.15,747.45,743.632424315555198026,37293,710,27732284.00,20111,53.93,28.85,-0.55
8-April-2008,757.00,757.00,735.20,742.40,744.427020485477760628,57016,667,42444251.00,43223,75.81,21.80,-14.60
7-April-2008,759.90,759.90,743.00,750.15,749.565160943725656981,44674,597,33486074.00,8768,19.63,16.90,-9.75
4-April-2008,749.50,769.00,736.00,758.20,758.617225469086434943,97530,1800,73987938.00,47160,48.35,33.00,8.70
3-April-2008,738.00,752.95,724.30,748.85,742.636541229693604770,19452,1002,14445766.00,6454,33.18,28.65,10.85
2-April-2008,719.00,747.40,709.00,737.80,736.334252169474221541,39180,1647,28849576.00,9954,25.41,38.40,18.80
1-April-2008,705.50,714.40,694.00,704.00,702.868639288794533271,60292,642,42377356.00,49102,81.44,20.40,-1.50
31-March-2008,698.00,732.00,685.00,690.20,704.958544366539896541,55481,1664,39111805.00,22313,40.22,47.00,-7.80
28-March-2008,698.80,718.80,685.00,700.80,694.949944071588366890,53640,695,37277115.00,38285,71.37,33.80,2.00
27-March-2008,679.95,694.50,675.05,688.00,684.604167580609782847,22795,575,15605552.00,11870,52.07,19.45,8.05
26-March-2008,679.90,684.95,668.00,680.95,680.468433625298600841,26373,491,17945994.00,17712,67.16,16.95,1.05
25-March-2008,658.00,695.00,652.00,679.45,678.452644270746715449,48104,1631,32636286.00,13117,27.27,43.00,21.45
24-March-2008,660.00,665.10,633.00,648.35,647.387162685831043472,14193,877,9188366.00,3906,27.52,32.10,-11.65
19-March-2008,690.10,694.30,639.00,649.70,672.297011460367763570,54274,1223,36488248.00,21875,40.30,55.30,-40.40
